,page_id,page_ideo_full_year,Other,Trump,Clinton,Johnson,page_name,ideology_from_community
239,56845382910,-0.7335881173348399,0.0,0.0,1.0,0.0,HuffPost Politics,Clinton
240,57138815724,-0.1859316887703932,0.8571428571428571,0.0,0.0,0.14285714285714285,NBC Chicago,Other
241,57639415551,-0.14633742407004652,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,Las Vegas Review-Journal,Other
242,57780972549,0.0462568087351047,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,ABC11 WTVD,Other
243,57972945858,-0.23326542480326737,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,CBS Los Angeles,Other
244,58608795408,-0.013502495070821198,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,ABC Action News - WFTS - Tampa Bay,Other
245,58718055772,1.3667136817153414,0.0,1.0,0.0,0.0,Michael Savage-Fan Made Page,Trump
246,59109969606,-0.0047500596502612,0.7142857142857143,0.07142857142857142,0.0,0.21428571428571427,WBFF FOX 45,Other
247,59306617060,-0.0799649899262924,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Good Morning America,Other
248,59344923821,0.0266705815506364,1.0,0.0,0.0,0.0,KDKA-TV | CBS Pittsburgh,Other
249,59404413854,-0.0077645931941040984,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 29,Other
250,60237406798,-0.034950635684193807,0.9285714285714286,0.0,0.0,0.07142857142857142,WLOS ABC 13,Other
251,60447222345,-1.0602219542161708,0.0,0.0,1.0,0.0,Political Humor,Clinton
252,60870934988,-0.8923762837380805,0.0,0.0,1.0,0.0,Charles M. Blow,Clinton
253,60894670532,-0.6546703022783208,0.0,0.0,1.0,0.0,Anderson Cooper 360,Clinton
254,61308923432,-1.4725473711886399,0.0,0.0,1.0,0.0,PolitiFact,Clinton
255,62317591679,-0.5023451166480771,0.0,0.0,1.0,0.0,POLITICO,Clinton
256,62507427296,-0.6436728100085959,0.0,0.0,1.0,0.0,Bill Maher,Clinton
257,64588666340,-0.35453152980735064,0.0,0.0,1.0,0.0,Haaretz.com,Clinton
258,64639136366,-1.4345939715486329,0.0,0.0,1.0,0.0,Truthdig,Clinton
259,66197856671,-0.05613579776342791,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX5 Las Vegas,Other
260,67299922445,2.080840875476738,0.0,1.0,0.0,0.0,The FOX Nation,Trump
261,67959238836,-0.1513142822140079,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,WPLG Local 10 / Local10.com,Other
262,68174059444,-0.12287707814412686,0.9285714285714286,0.0,0.0,0.07142857142857142,WCVB Channel 5 Boston,Other
263,68621004939,-0.13706955705483542,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 5 San Diego,Other
264,68771922854,-0.30061294501855546,0.35714285714285715,0.0,0.5714285714285714,0.07142857142857142,Essence,Clinton
265,69354316647,-0.19791765130734637,0.5,0.0,0.42857142857142855,0.07142857142857142,Pastor Jamal Bryant,Other
266,69813760388,0.975553011517205,0.0,1.0,0.0,0.0,Sean Hannity,Trump
267,69983322463,0.8733446922591063,0.0,1.0,0.0,0.0,Ted Cruz,Trump
268,70072372362,-0.5506857182672891,0.0,0.0,1.0,0.0,HuffPost Entertainment,Clinton
269,70644859198,-0.06906483198184352,0.8571428571428571,0.0,0.07142857142857142,0.07142857142857142,Q13 FOX,Other
270,71179904752,0.2876722831150427,0.42857142857142855,0.5714285714285714,0.0,0.0,The Inquisitr,Trump
271,71196565222,-0.8746100365603439,0.0,0.0,1.0,0.0,Lewis Black,Clinton
272,71279079017,-0.1418264381700394,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,CBS Philly,Other
273,71352317417,-0.9332211710768522,0.0,0.0,1.0,0.0,American Atheists,Clinton
274,72391084613,-0.11879970417442028,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,KTLA 5 News,Other
275,72447968144,0.06906189319696489,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,WFTV Channel 9,Other
276,72924719987,-0.16549627636640601,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,ABC News,Other
277,73563300980,-0.6427369036006214,0.0,0.0,1.0,0.0,The Situation Room,Clinton
278,73881494481,1.8145093313656335,0.0,1.0,0.0,0.0,African-American Conservatives,Trump
279,74758790293,0.03226449689211501,1.0,0.0,0.0,0.0,Fox 8 News,Other
280,75928194876,-0.502750521602354,0.07142857142857142,0.0,0.8571428571428571,0.07142857142857142,TheGrio,Clinton
281,76378187097,-0.2733557209489868,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,KRON 4 News,Other
282,76773076004,-0.15850010413068066,0.21428571428571427,0.0,0.7857142857142857,0.0,Richmond Times-Dispatch,Clinton
283,77710564137,-0.04806077444720159,0.8571428571428571,0.0,0.0,0.14285714285714285,Fox 9,Other
284,78612416276,1.664991149555129,0.0,1.0,0.0,0.0,Eric Bolling,Trump
285,78773900525,0.8232609435732902,0.21428571428571427,0.5,0.21428571428571427,0.07142857142857142,Money Morning,Trump
286,80221381134,-0.08092551007079488,0.8571428571428571,0.0,0.0,0.14285714285714285,WXYZ-TV Channel 7,Other
287,80256732576,0.6455870035468781,0.0,1.0,0.0,0.0,InfoWars,Trump
288,80562389320,-1.3336304732782407,0.0,0.0,1.0,0.0,NARAL Pro-Choice America,Clinton
289,81047727472,0.43023501201470454,0.0,1.0,0.0,0.0,Law Officer,Trump
290,83040292558,-0.08078865449041718,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.14285714285714285,NBC25 News,Other
291,84169421673,-0.4473332756506448,0.0,0.0,1.0,0.0,Esquire,Clinton
292,84258068778,-0.26291316384073526,0.14285714285714285,0.0,0.8571428571428571,0.0,Reform Immigration FOR America,Clinton
293,85452072376,1.3441909159474756,0.0,1.0,0.0,0.0,Newsmax,Trump
294,86518833689,-0.13103347654209335,0.5,0.0,0.07142857142857142,0.42857142857142855,We Are Change,Other
295,86680728811,-0.10971591156286963,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,ABC News,Other
296,86973707921,-0.37299442093228624,0.2857142857142857,0.0,0.6428571428571429,0.07142857142857142,Refinery29,Clinton
297,87445992218,0.08227763867114032,0.8571428571428571,0.0,0.14285714285714285,0.0,"21 WFMJ - Youngstown, OH",Other
298,88339957581,-0.22917486664645012,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,NBC 6,Other
299,88683275177,-1.381947737060886,0.0,0.0,1.0,0.0,Telling Dick Cheney to Shut the Hell Up (by LeftAction.com),Clinton
300,89033370735,-0.22808481688558543,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,E! News,Other
301,89613772643,0.011612966599432301,0.8571428571428571,0.0,0.0,0.14285714285714285,CNN en Español,Other
302,89686424098,-0.2078653306566284,0.7857142857142857,0.0,0.14285714285714285,0.07142857142857142,NBC New York,Other
303,90018331599,0.0277927301729991,0.7857142857142857,0.0,0.0,0.21428571428571427,FOX31 KDVR.com,Other
304,90240021027,-0.15815070722673677,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,NBC LA,Other
305,90662953642,0.04957764300485669,0.7857142857142857,0.0,0.21428571428571427,0.0,WTAE-TV Pittsburgh,Other
306,90692553761,-0.7651381328804696,0.0,0.0,1.0,0.0,Morning Joe,Clinton
307,91686597689,0.1323232725027679,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,NBC DFW,Other
308,92021268117,-1.3934910617856635,0.0,0.0,1.0,0.0,Working America,Clinton
309,92925746942,1.4931962774649976,0.0,1.0,0.0,0.0,Judicial Watch,Trump
310,93228695778,1.1657837318980468,0.0,1.0,0.0,0.0,Tea Party Patriots,Trump
311,95309701915,-0.6946797935352329,0.0,0.0,1.0,0.0,Tamron Hall,Clinton
312,95475020353,0.8022055733235712,0.0,1.0,0.0,0.0,Breitbart,Trump
313,95926963131,-0.15559055753031872,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,People,Other
314,96623207231,-0.13168731088407787,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,NBC10 Philadelphia,Other
315,97212224368,-0.38073303328746727,0.21428571428571427,0.0,0.7857142857142857,0.0,CNBC,Clinton
316,97464672662,2.098132833948477,0.0,1.0,0.0,0.0,Tammy Bruce,Trump
317,98658495398,-1.3483943054512795,0.0,0.0,1.0,0.0,Talking Points Memo,Clinton
318,99881661864,0.040049041365604006,0.8571428571428571,0.0,0.0,0.14285714285714285,Telemundo,Other
319,101165966152,-1.1175452192619366,0.0,0.0,1.0,0.0,AFL-CIO,Clinton
320,103708747870,-0.8088857608281294,0.0,0.0,1.0,0.0,Meet the Press,Clinton
321,103983379801,-1.1710356864931373,0.0,0.0,1.0,0.0,Texas Democratic Party,Clinton
322,104301781300,-0.007900676607448002,0.8571428571428571,0.0,0.0,0.14285714285714285,KREM 2 News,Other
323,104992520955,0.08456441201049249,0.8571428571428571,0.14285714285714285,0.0,0.0,"WGAL News Channel 8 Susquehanna Valley, Pa.",Other
324,105702905593,-0.3211436080857455,0.0,0.0,1.0,0.0,SFGATE,Clinton
325,106036541224,-0.14132712468273917,0.8571428571428571,0.07142857142857142,0.0,0.07142857142857142,NBC2 News,Other
326,106154574485,2.19358820923441,0.0,1.0,0.0,0.0,Legal Insurrection,Trump
327,106854275018,0.9795090975335635,0.0,1.0,0.0,0.0,Joe Pags,Trump
328,106916074935,0.5476978368520353,0.0,1.0,0.0,0.0,Lance Wallnau,Trump
329,108698394910,-0.12249715425669012,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,BroBible,Other
330,112623813202,1.0862072838729444,0.0,1.0,0.0,0.0,LifeSiteNews.com,Trump
331,113201214447,-1.7988152407029363,0.0,0.0,1.0,0.0,Thom Hartmann,Clinton
332,114288853688,-0.17857855760799748,0.0,0.0,1.0,0.0,NBC Nightly News with Lester Holt,Clinton
333,115222941001,-0.1114746496046244,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,WDIV Local 4 / ClickOnDetroit,Other
334,115777632950,1.2669564992726579,0.0,1.0,0.0,0.0,Lou Dobbs,Trump
335,116548701336,-0.32408053796560926,0.42857142857142855,0.0,0.5,0.07142857142857142,UPROXX,Clinton
336,116727628853,1.3830175043111872,0.0,1.0,0.0,0.0,RedFlag News,Trump
337,117272378049,1.320394884973915,0.0,1.0,0.0,0.0,The Howie Carr Show,Trump
338,118436878597,1.0496806512025734,0.0,1.0,0.0,0.0,LifeNews.com,Trump
339,119954941781,0.10803137875376721,0.7142857142857143,0.0,0.0,0.2857142857142857,KOCO 5 News,Other
340,120680396518,-0.9535928328427018,0.0,0.0,1.0,0.0,Salon,Clinton
341,120745732681,0.5488633061139961,0.0,1.0,0.0,0.0,Ivanka Trump,Trump
342,120984578858,0.5095961851367579,0.0,0.14285714285714285,0.0,0.8571428571428571,Lew Rockwell,Johnson
343,122044727596,-0.17703611218920964,0.8571428571428571,0.0,0.0,0.14285714285714285,Gucci Mane,Other
344,123159412963,-0.32523076008021234,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,VIBE,Other
345,123192635089,1.2063482308872262,0.0,1.0,0.0,0.0,Republican National Committee,Trump
346,123624513983,0.8759089964725301,0.0,1.0,0.0,0.0,Western Journalism,Trump
347,124016042296,0.650475890763471,0.0,1.0,0.0,0.0,Ted Nugent,Trump
348,124434790836,-0.7267424069465671,0.0,0.0,1.0,0.0,Texas Tribune,Clinton
349,126339201288,-0.04396609528693381,0.8571428571428571,0.0,0.0,0.14285714285714285,El Nuevo Herald,Other
350,126756847074,-0.34150708109103334,0.0,0.0,1.0,0.0,Adweek,Clinton
351,129930197818,-0.1163298533098418,0.5,0.0,0.42857142857142855,0.07142857142857142,Michael Baisden Live,Other
352,131010790489,1.0517174950427532,0.07142857142857142,0.9285714285714286,0.0,0.0,Shepard Smith,Trump
353,131043201847,-0.3534110101994702,0.07142857142857142,0.0,0.7857142857142857,0.14285714285714285,MarketWatch,Clinton
354,131459315949,-0.2098723152572702,0.21428571428571427,0.0,0.7142857142857143,0.07142857142857142,CBS News,Clinton
355,131929868907,-0.20051920412615096,0.21428571428571427,0.0,0.6428571428571429,0.14285714285714285,Collective Evolution,Clinton
356,133877811759,0.1326024547476332,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,WNCT-TV,Other
357,134193140910,1.1678957222869715,0.0,1.0,0.0,0.0,Being Conservative,Trump
358,134486075205,-0.18285900236237176,0.8571428571428571,0.0,0.0,0.14285714285714285,New York Post,Other
359,136720375047,-0.0759658624602223,0.5714285714285714,0.0,0.42857142857142855,0.0,IrishCentral.com,Other
360,136764599915,-1.6409699703370144,0.0,0.0,1.0,0.0,The Ring of Fire,Clinton
361,137767151365,-0.24932611424610882,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,RT America,Clinton
362,138569239368,0.4023393505631328,0.0,0.8571428571428571,0.0,0.14285714285714285,West Coast Choppers,Trump
363,140254320968,-1.0232341528894469,0.0,0.0,1.0,0.0,Tim Wise,Clinton
364,140647865392,0.35599063705132983,0.0,1.0,0.0,0.0,CBN News,Trump
365,143666524748,-0.23584001667646307,0.07142857142857142,0.0,0.8571428571428571,0.07142857142857142,The Telegraph,Clinton
366,145184572013,0.0480348777602967,0.8571428571428571,0.0,0.0,0.14285714285714285,3TV Phoenix,Other
367,147246951649,-1.9065766328268696,0.0,0.0,1.0,0.0,LOLGOP,Clinton
368,147772245840,1.223117985640633,0.0,1.0,0.0,0.0,Young Conservatives,Trump
369,147823328841,-0.06948611595137101,0.5,0.0,0.07142857142857142,0.42857142857142855,David Icke,Other
370,149126144574,0.0725288106707479,0.9285714285714286,0.0,0.0,0.07142857142857142,Fox 59 WXIN Indianapolis,Other
371,149475666523,-0.46374798984012416,0.21428571428571427,0.0,0.7857142857142857,0.0,The View,Clinton
372,150354326163,0.4392694140371453,0.0,1.0,0.0,0.0,Proud to be an American,Trump
373,153080620724,0.3772126505188967,0.0,1.0,0.0,0.0,Donald J. Trump,Trump
374,154672041747,-2.2797746309049844,0.0,0.0,1.0,0.0,Right Wing Watch,Clinton
375,155840847453,1.310027450303522,0.0,1.0,0.0,0.0,Bill Whittle,Trump
376,159207208524,0.0088983206954739,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,FOX 13 News - Tampa Bay,Other
377,160288360552,-0.14101922210492648,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Fox 11 Los Angeles,Other
378,161419311535,-1.216005170355155,0.0,0.0,1.0,0.0,New Republic,Clinton
379,162245191716,-0.7081231893943478,0.0,0.0,1.0,0.0,LGBTQ Nation,Clinton
380,165297924363,0.0064724343922566005,0.0,0.0,0.0,1.0,Gary Johnson,Johnson
381,165583971161,-0.0989130007498822,0.8571428571428571,0.0,0.0,0.14285714285714285,ABC 7 Chicago,Other
382,167847008004,-0.0009030038600053998,0.8571428571428571,0.0,0.0,0.14285714285714285,Noticias Telemundo,Other
383,168311177572,-0.0009375916485125998,0.8571428571428571,0.07142857142857142,0.0,0.07142857142857142,Fox 35 WOFL,Other
384,168744703121,-0.0729468705738121,0.9285714285714286,0.0,0.0,0.07142857142857142,FOX25 News,Other
385,171577161630,0.0231563170498354,0.8571428571428571,0.0,0.0,0.14285714285714285,AL ROJO VIVO,Other
386,171964245890,0.18411048276489578,0.07142857142857142,0.42857142857142855,0.0,0.5,Dr. Tenpenny on Vaccines,Johnson
387,172530812092,0.123936226373198,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 4 News,Other
388,173347701125,1.554969742951091,0.42857142857142855,0.5714285714285714,0.0,0.0,Governor Jan Brewer,Trump
389,174725429795,-0.021723397184176204,0.8571428571428571,0.0,0.0,0.14285714285714285,Univision Noticias,Other
390,175719755481,-0.20619015227719326,0.21428571428571427,0.0,0.5714285714285714,0.21428571428571427,Truth Theory,Clinton
391,177486166274,-0.7801134730064081,0.0,0.0,1.0,0.0,Being Liberal,Clinton
392,180058246050,-1.464312171050157,0.0,0.0,1.0,0.0,John Fugelsang,Clinton
393,180526851447,-0.1365398534237103,0.6428571428571429,0.0,0.35714285714285715,0.0,KATU News,Other
394,181135410243,0.6024404333819512,0.0,1.0,0.0,0.0,Law Enforcement Today,Trump
395,181893712536,-2.1554615818561373,0.0,0.0,1.0,0.0,Willies Media LLC,Clinton
396,182919686769,0.9657392396932031,0.0,1.0,0.0,0.0,The Daily Caller,Trump
397,186625219983,-0.46522834962026577,0.07142857142857142,0.0,0.8571428571428571,0.07142857142857142,The African History Network,Clinton
398,187432262698,2.0716447756381027,0.0,1.0,0.0,0.0,FOX News Radio,Trump
399,188355460514,0.9559866609985511,0.0,1.0,0.0,0.0,Capitalism,Trump
400,189885532970,0.744616783950166,0.0,1.0,0.0,0.0,Conservative Daily,Trump
401,193266897438,1.3121155086838459,0.0,1.0,0.0,0.0,Pamela Geller,Trump
402,195530355493,0.7903630681409048,0.0,1.0,0.0,0.0,Chicks On The Right,Trump
403,195974498373,-0.338269020713459,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,Jimmy Kimmel Live,Other
404,196087640574,1.8182297399553315,0.0,1.0,0.0,0.0,Gateway Pundit,Trump
405,197211981599,-0.1044599565550693,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,Boston Herald,Other
406,197843195004,-1.3820633940886142,0.0,0.0,1.0,0.0,Democrats Abroad,Clinton
407,198650096517,-0.48345776706453386,0.0,0.0,1.0,0.0,PinkNews,Clinton
408,203055485347,-0.0017032783625844999,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 26 Houston,Other
409,206080093131,-0.8018379196273743,0.0,0.0,1.0,0.0,Tiller,Clinton
410,206703882302,-0.27073478834452247,0.14285714285714285,0.07142857142857142,0.7142857142857143,0.07142857142857142,Breaking News,Clinton
411,207697880579,-0.5901996075654086,0.0,0.0,1.0,0.0,Marianne Williamson,Clinton
412,207770190801,2.0453982048670167,0.14285714285714285,0.8571428571428571,0.0,0.0,Judge Andrew Napolitano,Trump
413,208421665712,-0.210383909228374,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,TMZ,Other
414,208763874023,1.6428105868373233,0.0,1.0,0.0,0.0,Barracuda Brigade,Trump
415,210277954204,-0.7100750527440097,0.0,0.0,1.0,0.0,The Young Turks,Clinton
416,210413314011,-0.023609142751703897,0.8571428571428571,0.0,0.0,0.14285714285714285,KMPH FOX 26,Other
417,211482380627,0.014203668754796896,0.5714285714285714,0.0,0.0,0.42857142857142855,Disclose.tv,Other
418,211919680353,-0.03914718902502269,0.8571428571428571,0.0,0.0,0.14285714285714285,La Opinion,Other
419,213937547649,1.7024940228142047,0.0,1.0,0.0,0.0,The Kitchen Cabinet,Trump
420,214832449817,-0.19131714347731726,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,ABC World News Tonight with David Muir,Other
421,215148520550,1.621805490231804,0.0,1.0,0.0,0.0,Patriot Update,Trump
422,215199900044,-0.037353048295048305,0.8571428571428571,0.0,0.0,0.14285714285714285,KENS 5 & Kens5.com,Other
423,218707647888,-1.3687071334227132,0.0,0.0,1.0,0.0,"Washington Post Opinions, Outlook, and PostEverything",Clinton
424,228735667216,-0.15960949560722354,0.0,0.0,1.0,0.0,BBC News,Clinton
425,232843448409,-0.713937452961443,0.0,0.0,1.0,0.0,Ezra Klein,Clinton
426,233116802464,-0.08485694515293798,0.0,0.0,0.5714285714285714,0.42857142857142855,Independent Voter,Clinton
427,235203259169,1.0714628410581584,0.0,1.0,0.0,0.0,Herman Cain,Trump
428,238182898451,-0.6027491346022407,0.5,0.0,0.2857142857142857,0.21428571428571427,The Juice Media,Other
429,242181938605,0.19102676949969993,0.14285714285714285,0.07142857142857142,0.0,0.7857142857142857,U.S Army W.T.F!  moments,Johnson
430,245481491808,0.8238774499824643,0.0,1.0,0.0,0.0,Now The End Begins,Trump
431,247174242966,-0.16977709131489419,0.35714285714285715,0.0,0.0,0.6428571428571429,THE GREAT AWAKENING,Johnson
432,253645602134,-1.4879504205206886,0.0,0.0,1.0,0.0,Boycott Rush Limbaugh's Sponsors to SHUT HIM DOWN.,Clinton
433,256566055895,1.619644496061053,0.0,1.0,0.0,0.0,Paula Priesse,Trump
434,257702340061,0.5069704788101232,0.0,0.2857142857142857,0.0,0.7142857142857143,Peter Schiff,Johnson
435,259617042211,0.1798260759362041,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.14285714285714285,KWTV - NEWS 9,Other
436,259955926518,0.005480802519969298,0.8571428571428571,0.0,0.0,0.14285714285714285,Univision,Other
437,261323008476,-0.012563698271303799,0.7857142857142857,0.0,0.0,0.21428571428571427,WJZ-TV | CBS Baltimore,Other
438,261624820205,1.0001432686938538,0.07142857142857142,0.9285714285714286,0.0,0.0,Carly Fiorina,Trump
439,262444655369,-0.7838996513754056,0.14285714285714285,0.0,0.8571428571428571,0.0,Christiane Amanpour,Clinton
440,263743636076,-0.012784974234447995,0.7857142857142857,0.0,0.0,0.21428571428571427,9NEWS (KUSA),Other
441,266790296879,-0.22950423078404333,0.0,0.0,1.0,0.0,Bloomberg,Clinton
442,268914272540,-0.4706150390259465,0.0,0.0,1.0,0.0,New York Daily News,Clinton
443,271042954725,1.3359741848083446,0.0,1.0,0.0,0.0,Laura Ingraham,Trump
444,272030711614,0.05614942014083212,1.0,0.0,0.0,0.0,WPXI-TV Pittsburgh,Other
445,275873817350,1.0309451104909155,0.0,1.0,0.0,0.0,Support Tebow’s Super Bowl Ad,Trump
446,281168802721,-1.361339682435999,0.0,0.0,1.0,0.0,Political Loudmouth,Clinton
447,281709225144,-1.0616668352557654,0.0,0.0,1.0,0.0,UPROXX News,Clinton
448,286683382423,-0.14763101483256633,0.5714285714285714,0.0,0.07142857142857142,0.35714285714285715,Ebaum's World,Other
449,292351509697,0.3113392871147021,0.0,1.0,0.0,0.0,Jerusalem Prayer Team,Trump
450,295199098300,-0.13532720750253496,0.14285714285714285,0.0,0.8571428571428571,0.0,Scary Mommy,Clinton
451,304981108326,-0.7859442998230559,0.0,0.0,1.0,0.0,Join the Coffee Party Movement,Clinton
452,310937177514,-1.3952596866033689,0.07142857142857142,0.0,0.9285714285714286,0.0,Unofficial: TEAM HILLARY CLINTON,Clinton
453,312383761871,-1.2374876968202204,0.07142857142857142,0.0,0.9285714285714286,0.0,"Mrs. Betty Bowers, America's Best Christian",Clinton
454,316774245761,-0.1009965210174586,0.8571428571428571,0.0,0.0,0.14285714285714285,My San Antonio from the Express-News,Other
455,326683984410,-0.10033998457606798,0.5,0.0,0.21428571428571427,0.2857142857142857,RT,Other
456,328028680122,1.062103675858149,0.0,1.0,0.0,0.0,Reclaim America,Trump
457,334162806080,-1.2342244280226795,0.0,0.0,1.0,0.0,Bob The Wonder Poodle,Clinton
458,338028696036,-0.2870033071162989,0.0,0.0,1.0,0.0,Yahoo News,Clinton
459,338263012624,1.511092902173573,0.0,1.0,0.0,0.0,"God, Guns, Freedom and the American Way",Trump
460,340093714072,-0.34496626384678036,0.07142857142857142,0.0,0.9285714285714286,0.0,CBS Evening News with Scott Pelley,Clinton
461,343144130872,1.8541741946518009,0.0,1.0,0.0,0.0,Conservative 50 - Living The American Dream,Trump
462,353026650079,-0.6792339244966874,0.0,0.0,1.0,0.0,Friendly Atheist,Clinton
463,354339424984,-0.028192312028784406,0.8571428571428571,0.0,0.0,0.14285714285714285,Aquí y Ahora,Other
464,358168880614,-1.2284387543201447,0.0,0.0,1.0,0.0,The New Civil Rights Movement,Clinton
465,359591544295,1.344300921577044,0.0,1.0,0.0,0.0,Joe the Plumber,Trump
466,359772106595,0.010673773295132697,0.8571428571428571,0.0,0.0,0.14285714285714285,Primer Impacto,Other
